address,price,bedrooms,bathrooms_per_bedroom,full_bathrooms_filled,half_bathrooms,type,size_sqft,lot_size,lot_size_fixedunits
7044 Thistle Ridge St Las Vegas NV 89166,319950,4,0.75,3,0,Single Family Home,2358,5662.0,5662.0
3701 Silver Brook St Las Vegas NV 89129,299000,4,0.5,2,1,Single Family Home,2653,5662.0,5662.0
7055 Thistle Ridge St Las Vegas NV 89166,289502,4,0.5,2,1,Single Family Home,2450,5227.0,5227.0
7020 Thistle Ridge St Las Vegas NV 89166,268169,4,0.75,3,0,Single Family Home,1850,4356.0,4356.0
1108 Pine Island Ct Las Vegas NV 89134,3799000,4,1.25,5,3,Single Family Home,8376,0.66,28750.0
Las Vegas NV 89145,1499980,4,1.0,4,1,Single Family Home,4855,0.32,13939.0
Las Vegas NV 89131,285000,4,0.75,3,0,Single Family Home,2619,7840.0,7840.0
204 Lucy Thompson St Las Vegas NV 89107,100000,4,0.5,2,1,Single Family Home,1502,4791.0,4791.0
3105 Vegas Valley Dr Las Vegas NV 89121,85000,4,0.5,2,0,Single Family Home,1396,8276.0,8276.0
8138 Moonlight Meadows St Las Vegas NV 89113,235000,4,0.5,2,1,Single Family Home,2107,3484.0,3484.0
7546 Whiskey Moon St Las Vegas NV 89139,175000,4,0.75,3,0,Single Family Home,1558,3049.0,3049.0
7195 Pico Rio Ct Las Vegas NV 89156,625000,4,0.75,3,1,Single Family Home,4357,0.51,22216.0
216 Rancho Vista Dr Las Vegas NV 89106,145000,4,0.75,3,0,Single Family Home,2144,7405.0,7405.0
Las Vegas NV 89148,163000,4,0.5,2,1,Single Family Home,1662,3920.0,3920.0
9290 Wilderness Glen Ave Las Vegas NV 89178,125000,4,0.75,3,1,Single Family Home,2409,9147.0,9147.0
4125 Parkwood Cir Las Vegas NV 89121,99900,4,0.5,2,0,Single Family Home,2015,8712.0,8712.0
4138 Annie Oakley Dr Las Vegas NV 89121,139000,4,0.5,2,0,Single Family Home,1709,6969.0,6969.0
4836 Plata Del Sol Dr Las Vegas NV 89121,154000,4,0.5,2,0,Single Family Home,1856,6969.0,6969.0
4045 Villeroy Ave Las Vegas NV 89141,225000,4,0.5,2,1,Single Family Home,2460,3920.0,3920.0
3675 W Torino Ave Las Vegas NV 89139,685000,4,1.0,4,1,Single Family Home,5530,1.14,49658.0
8230 Gilespie St Las Vegas NV 89123,599000,4,1.0,4,0,Single Family Home,4579,1.16,50530.0
7922 Lookout Rock Cir Las Vegas NV 89129,375000,4,1.0,4,1,Single Family Home,4708,0.39,16988.0
4068 E Baltimore Ave Las Vegas NV 89104,129900,4,0.5,2,1,Single Family Home,1562,6098.0,6098.0
1536 La Jolla Ave Las Vegas NV 89169,60000,4,0.5,2,0,Single Family Home,1854,6969.0,6969.0
3165 Alla Prima Ave Henderson NV 89044,419000,4,1.0,4,1,Single Family Home,3671,4791.0,4791.0
8092 Black Orchid Ave Las Vegas NV 89131,309000,5,0.8,4,0,Single Family Home,3098,8276.0,8276.0
6008 Rabbit Track St Las Vegas NV 89130,369900,5,0.6,3,0,Single Family Home,4043,8712.0,8712.0
3340 Ascona Ct Las Vegas NV 89129,258900,5,0.6,3,0,Single Family Home,2677,5662.0,5662.0
3300 Morning Wind Ln Las Vegas NV 89129,269990,5,0.4,2,1,Single Family Home,2377,8712.0,8712.0
6224 Desert Haven Rd Las Vegas NV 89130,200000,5,0.6,3,0,Single Family Home,2722,6534.0,6534.0
2367 Mohigan Way Las Vegas NV 89169,285000,5,0.4,2,1,Single Family Home,2296,9583.0,9583.0
4247 Thunder Twice St Las Vegas NV 89129,299900,5,0.6,3,0,Single Family Home,3723,5662.0,5662.0
5228 Sandy Cactus Ln Las Vegas NV 89149,549500,5,0.8,4,0,Single Family Home,3451,0.31,13504.0
8886 Rio Verde Ave Las Vegas NV 89147,424900,5,0.8,4,0,Single Family Home,3668,6969.0,6969.0
9100 Terrace Ridge Ct Las Vegas NV 89129,369950,5,0.6,3,0,Single Family Home,3417,6098.0,6098.0
8950 Homestead Rd Las Vegas NV 89143,319999,5,0.4,2,0,Single Family Home,3548,2.14,93218.0
7350 Abundant Harvest Ave Unit Lot 39 Las Vegas NV 89131,496000,5,0.8,4,1,Single Family Home,4400,0.24,10454.0
117 S Royal Ascot Dr Las Vegas NV 89144,1295000,5,1.0,5,1,Single Family Home,5929,0.4,17424.0
861 Mountridge Ct Las Vegas NV 89110,409900,6,1.0,6,0,Single Family Home,4460,0.49,21344.0
5800 Wood Petal St Las Vegas NV 89130,244900,5,0.4,2,1,Single Family Home,2510,4791.0,4791.0
955 Sugar Springs Dr Las Vegas NV 89110,303000,5,0.6,3,0,Single Family Home,3660,0.46,20038.0
8404 Garrett Ranch St Las Vegas NV 89131,200000,5,0.6,3,0,Single Family Home,3754,0.24,10454.0
4416 Lilac Glen Dr Las Vegas NV 89129,323488,6,0.5,3,0,Single Family Home,3828,6969.0,6969.0
5100 Spanish Heights Dr Las Vegas NV 89148,5999999,7,1.42857142857,10,1,Single Family Home,14306,0.36,15682.0
2904 Mellow Breeze St Las Vegas NV 89117,225000,5,0.6,3,0,Single Family Home,2730,6969.0,6969.0
3832 Canary Cedar St Las Vegas NV 89032,215000,5,0.8,4,1,Single Family Home,3210,7840.0,7840.0
6511 Coffeeville Creek Dr Las Vegas NV 89122,152000,5,0.4,2,1,Single Family Home,1816,3484.0,3484.0
11618 Sweet Nokia St Las Vegas NV 89183,320000,5,0.6,3,0,Single Family Home,2774,4356.0,4356.0
9585 Rolling Thunder Ave Las Vegas NV 89148,308000,5,0.6,3,1,Single Family Home,3223,5227.0,5227.0
10997 Inverlochy Ct Las Vegas NV 89141,637500,5,0.6,3,0,Single Family Home,5120,8276.0,8276.0
4620 Dream Catcher Ave Las Vegas NV 89129,459000,5,0.6,3,1,Single Family Home,3519,0.34,14810.0
4413 Sunrise Ave Las Vegas NV 89110,124900,5,0.4,2,0,Single Family Home,1760,6534.0,6534.0
10654 Lago Sandia St Las Vegas NV 89141,610000,5,0.8,4,1,Single Family Home,4899,0.3,13068.0
3925 White Castle St Las Vegas NV 89129,349900,5,0.6,3,0,Single Family Home,3730,7405.0,7405.0
1701 Valley Dr Las Vegas NV 89108,279000,5,0.6,3,0,Single Family Home,3407,0.41,17860.0
7601 Boyd Ave Las Vegas NV 89179,436099,5,0.8,4,0,Single Family Home,3800,6098.0,6098.0
7631 Boyd Ave Las Vegas NV 89179,419530,5,0.8,4,0,Single Family Home,3800,6098.0,6098.0
7602 Kit Carson Ave Las Vegas NV 89179,410567,5,0.6,3,1,Single Family Home,3350,6098.0,6098.0
7632 Kit Carson Ave Las Vegas NV 89179,393983,5,0.6,3,1,Single Family Home,3350,6098.0,6098.0
5896 Wildhorse Ledge Ave Las Vegas NV 89131,285000,5,0.4,2,1,Single Family Home,3754,7405.0,7405.0
1221 Equator Ave Las Vegas NV 89032,299999,5,0.6,3,0,Single Family Home,3364,6534.0,6534.0
2901 Santa Margarita St Las Vegas NV 89146,695000,5,1.0,5,1,Single Family Home,4972,0.66,28750.0
3722 S Las Vegas Bl Unit: 1907 Las Vegas NV 89158,489000,1,1.0,1,0,Condo/Townhome/Row Home/Co-Op,778,,
2777 Paradise Rd Unit: 2201 Las Vegas NV 89109,895000,3,1.0,3,0,Condo/Townhome/Row Home/Co-Op,2805,,
1830 N Pecos Rd Unit: 149 Las Vegas NV 89115,48900,1,1.0,1,0,Condo/Townhome/Row Home/Co-Op,675,1873.0,1873.0
2700 S Las Vegas Bl Unit: 2702 Las Vegas NV 89109,1250000,3,1.0,3,1,Condo/Townhome/Row Home/Co-Op,1781,,
4310 Sandy River Dr Unit: 46 Las Vegas NV 89103,67995,1,1.0,1,0,Condo/Townhome/Row Home/Co-Op,700,,
9103 Alta Dr Unit: 1603 Las Vegas NV 89145,3350000,3,1.0,3,1,Condo/Townhome/Row Home/Co-Op,4968,,
1830 N Pecos Rd Unit: 259 Las Vegas NV 89115,48900,1,1.0,1,0,Condo/Townhome/Row Home/Co-Op,675,1873.0,1873.0
3400 Cabana Dr Unit: 1038 Las Vegas NV 89122,73000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1196,,
2753 Stars End St Las Vegas NV 89108,84900,3,0.666666666667,2,1,Condo/Townhome/Row Home/Co-Op,1408,1306.0,1306.0
5728 Colwood Ln Las Vegas NV 89130,89900,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1416,5227.0,5227.0
2838 Geary Pl Unit: 4013 Las Vegas NV 89109,99000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1226,1219.0,1219.0
Las Vegas NV 89102,99888,2,0.5,1,2,Condo/Townhome/Row Home/Co-Op,1086,1306.0,1306.0
10550 W Alexander Rd Unit: 1082 Las Vegas NV 89129,94900,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1083,1393.0,1393.0
1846 N Jones Bl Las Vegas NV 89108,25000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,962,1306.0,1306.0
235 Dougram Av Las Vegas NV 89101,224900,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1798,1306.0,1306.0
3975 N Hualapai Wy Unit: 252 Las Vegas NV 89129,97000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1666,,
2851 S Valley View Blvd Bl Unit 1131-A Las Vegas NV 89102,94800,3,1.0,3,0,Condo/Townhome/Row Home/Co-Op,1412,,
4429 Pureza Av Las Vegas NV 89115,75000,3,0.666666666667,2,0,Condo/Townhome/Row Home/Co-Op,1326,4356.0,4356.0
1409 Cinder Rock Dr Unit: 202 Las Vegas NV 89128,70000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1136,,
9021 Marble Dr Las Vegas NV 89134,105000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1165,3049.0,3049.0
6701 Cobre Azul Av Unit: 101 Las Vegas NV 89108,94900,3,0.666666666667,2,0,Condo/Townhome/Row Home/Co-Op,1289,,
7324 Marble Lake St Unit: 102 Las Vegas NV 89149,117000,3,0.666666666667,2,1,Condo/Townhome/Row Home/Co-Op,1539,1960.0,1960.0
400 Amber Pine St Unit: 203 Las Vegas NV 89144,145000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1248,5009.0,5009.0
3149 Batavia Dr Las Vegas NV 89102,87000,3,0.666666666667,2,1,Condo/Townhome/Row Home/Co-Op,1365,1742.0,1742.0
5154 S Jones Bl Unit: 206 Las Vegas NV 89118,49900,1,1.0,1,0,Condo/Townhome/Row Home/Co-Op,668,,
3203 Mystic Ridge Ct Unit: 3203 Las Vegas NV 89129,98000,2,1.0,2,1,Condo/Townhome/Row Home/Co-Op,1464,871.0,871.0
7084 Kenwood St Las Vegas NV 89147,79500,3,0.666666666667,2,0,Condo/Townhome/Row Home/Co-Op,1024,3920.0,3920.0
2101 Jade Creek St Unit: 201 Las Vegas NV 89117,115000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1000,1001.0,1001.0
4506 Del Oro Dr Las Vegas NV 89102,119000,3,0.666666666667,2,1,Condo/Townhome/Row Home/Co-Op,1365,1306.0,1306.0
8101 W Flamingo Rd Unit: 1120 Las Vegas NV 89147,77000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,911,,
8501 W University Av Unit: 1048 Las Vegas NV 89147,108000,3,0.666666666667,2,0,Condo/Townhome/Row Home/Co-Op,1090,,
50 E Silverado Ranch Blvd Unit 101 Las Vegas NV 89183,125000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,964,,
5330 E Charleston Blvd Unit 57 Las Vegas NV 89142,79900,2,1.0,2,1,Condo/Townhome/Row Home/Co-Op,1103,3092.0,3092.0
3111 Bel Air Dr Unit: 10D Las Vegas NV 89109,157888,1,1.0,1,1,Condo/Townhome/Row Home/Co-Op,1534,,
2451 N Rainbow Bl Unit: 1051 Las Vegas NV 89108,52500,1,1.0,1,0,Condo/Townhome/Row Home/Co-Op,720,,
4575 Dean Martin Dr Unit 2908 Las Vegas NV 89103,299900,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1463,,
3960 Rebecca Raiter Av Unit: 101 Las Vegas NV 89110,47000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,895,,
6750 Del Rey Av Unit: 226 Las Vegas NV 89146,70000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,954,,
10524 Midnight Gleam Av Las Vegas NV 89129,124900,3,0.666666666667,2,1,Condo/Townhome/Row Home/Co-Op,1611,1306.0,1306.0
9241 January Dr Las Vegas NV 89134,204000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1749,3049.0,3049.0
3275 Arville St Unit: A Las Vegas NV 89102,68000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,922,,
50 E Silverado Ranch Blvd Unit 201 Las Vegas NV 89183,125000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,981,,
3151 Soaring Gulls Dr Unit 1174 Las Vegas NV 89128,57000,1,1.0,1,0,Condo/Townhome/Row Home/Co-Op,704,696.0,696.0
3151 Soaring Gulls Dr Unit 1014 Las Vegas NV 89128,68000,1,1.0,1,0,Condo/Townhome/Row Home/Co-Op,704,696.0,696.0
5502 Jackpot Winner Ln Unit: 101 Las Vegas NV 89122,77000,2,0.5,1,1,Condo/Townhome/Row Home/Co-Op,1069,871.0,871.0
3111 Bel Air Dr Unit: 24E Las Vegas NV 89109,275000,1,1.0,1,1,Condo/Townhome/Row Home/Co-Op,1534,,
9103 Alta Dr Unit: 806 Las Vegas NV 89145,875000,2,1.0,2,1,Condo/Townhome/Row Home/Co-Op,2137,,
3949 S Torrey Pines Dr Las Vegas NV 89103,74900,3,0.666666666667,2,1,Condo/Townhome/Row Home/Co-Op,1400,1306.0,1306.0
3722 S Las Vegas Bl Unit: 1106 Las Vegas NV 89158,399990,1,1.0,1,0,Condo/Townhome/Row Home/Co-Op,832,,
2588 Swan Ln Las Vegas NV 89121,99900,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1414,4356.0,4356.0
7051 Pacific Coast St Las Vegas NV 89148,196000,4,0.5,2,1,Single Family Home,1770,3484.0,3484.0
6686 Hathersage Ave Las Vegas NV 89139,180000,4,0.5,2,1,Single Family Home,1655,1742.0,1742.0
5415 W Harmon Ave Unit 1091 Las Vegas NV 89103,139900,3,0.666666666667,2,0,Condo/Townhome/Row Home/Co-Op,1204,2613.0,2613.0
183 Baughman Cir Cold Creek NV 89124,272000,4,0.75,3,0,Single Family Home,1724,0.6,26136.0
7416 Hickory Hills Dr Las Vegas NV 89130,164000,3,0.666666666667,2,1,Single Family Home,1261,4791.0,4791.0
Las Vegas NV 89178,449995,4,0.75,3,1,Single Family Home,3919,6534.0,6534.0
11605 Aruba Beach Ave Las Vegas NV 89138,349999,4,0.5,2,1,Single Family Home,2320,4356.0,4356.0
1704 Silver Point Ave Las Vegas NV 89123,199990,3,0.666666666667,2,1,Single Family Home,1558,6098.0,6098.0
Las Vegas NV 89148,199500,4,0.5,2,1,Single Family Home,1662,3484.0,3484.0
10635 Streamside Ave Las Vegas NV 89129,180000,3,0.666666666667,2,1,Single Family Home,1499,3484.0,3484.0
262 Apennine Pl Las Vegas NV 89138,325000,3,0.666666666667,2,0,Single Family Home,1884,6534.0,6534.0
89 Lupin Ct Las Vegas NV 89110,56000,3,0.666666666667,2,0,Condo/Townhome/Row Home/Co-Op,1056,5662.0,5662.0
309 Covent Garden Ct Las Vegas NV 89145,799000,3,1.0,3,1,Single Family Home,3435,0.27,11761.0
222 Karen Ave Unit 4007 Las Vegas NV 89109,699000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1657,,
9348 Pinnacle Cove St Las Vegas NV 89123,324888,3,0.666666666667,2,1,Single Family Home,2961,0.24,10454.0
7202 Cestrum Rd Las Vegas NV 89113,169000,3,0.666666666667,2,1,Single Family Home,1502,1742.0,1742.0
6996 Westbrook Ave Las Vegas NV 89147,149900,3,0.333333333333,1,0,Single Family Home,1167,6098.0,6098.0
2708 Otter Creek Ct Apt 101 Las Vegas NV 89117,99000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1136,1132.0,1132.0
4964 Mountain Creek Dr Las Vegas NV 89148,1475000,4,1.0,4,2,Single Family Home,4792,0.27,11761.0
9103 Alta Dr Unit 1202 Las Vegas NV 89145,2099000,3,1.0,3,1,Condo/Townhome/Row Home/Co-Op,3856,,
461 Purple Finch Dr Las Vegas NV 89107,138500,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1258,5619.0,5619.0
8000 Badura Ave Unit 1023 Las Vegas NV 89113,115000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1036,,
4471 Dean Martin Dr Unit 805 Las Vegas NV 89103,359000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1111,,
Las Vegas NV 89122,93000,4,0.25,1,1,Single Family Home,1200,6534.0,6534.0
4141 Calimesa St Las Vegas NV 89115,78000,4,0.5,2,0,Single Family Home,1260,6098.0,6098.0
1848 N Decatur Blvd Unit 204 Las Vegas NV 89108,63000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,945,,
678 Indian Garden St Las Vegas NV 89138,314000,3,0.666666666667,2,0,Single Family Home,1543,5227.0,5227.0
1400 Lucaccini Ln Las Vegas NV 89117,259900,4,0.75,3,0,Single Family Home,2172,8712.0,8712.0
6348 La Palma Pkwy Las Vegas NV 89118,249999,4,0.75,3,0,Single Family Home,2207,6969.0,6969.0
210 E Flamingo Rd Unit 310 Las Vegas NV 89169,137000,1,1.0,1,0,Condo/Townhome/Row Home/Co-Op,530,,
9316 Ruby Arrow Ct Unit 103 Las Vegas NV 89178,155000,3,0.666666666667,2,1,Condo/Townhome/Row Home/Co-Op,1553,871.0,871.0
816 Hedge Way Unit 3 Las Vegas NV 89110,65000,2,0.5,1,0,Condo/Townhome/Row Home/Co-Op,785,,
5339 Indian River Dr Unit 281 Las Vegas NV 89103,55000,1,1.0,1,0,Condo/Townhome/Row Home/Co-Op,700,,
4400 S Jones Blvd Unit 3138 Las Vegas NV 89103,95000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,994,,
2877 Paradise Rd Unit 204 Las Vegas NV 89109,450000,2,1.0,2,1,Condo/Townhome/Row Home/Co-Op,2050,,
270 E Flamingo Rd Unit 107 Las Vegas NV 89169,137000,1,1.0,1,0,Condo/Townhome/Row Home/Co-Op,530,,
6955 N Durango Dr Unit 2005 Las Vegas NV 89149,88000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1247,,
2725 S Nellis Blvd Unit 2095 Las Vegas NV 89121,61000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1029,,
3150 Soft Breezes Dr Apt 2037 Las Vegas NV 89128,74900,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,981,,
7255 W Sunset Rd Apt 2105 Las Vegas NV 89113,99900,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,937,,
848 Mantis Way Unit 1 Las Vegas NV 89110,65000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1022,,
3789 Carlyle Dr Apt 102 Las Vegas NV 89115,38000,1,1.0,1,1,Condo/Townhome/Row Home/Co-Op,862,,
5125 W Reno Ave Apt 1052 Las Vegas NV 89118,120000,3,1.0,3,0,Condo/Townhome/Row Home/Co-Op,1567,1568.0,1568.0
5225 W Reno Ave Unit 104 Las Vegas NV 89118,92000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1070,,
3726 Las Vegas Blvd S Unit 2807 Las Vegas NV 89158,568000,1,1.0,1,0,Condo/Townhome/Row Home/Co-Op,843,,
2041 Via Firenze Henderson NV 89044,205000,3,0.666666666667,2,1,Condo/Townhome/Row Home/Co-Op,1696,2178.0,2178.0
10200 Deerfield Beach Ave Unit 202 Las Vegas NV 89129,154000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1260,,
3712 Connell St Las Vegas NV 89129,255000,4,0.75,3,0,Single Family Home,2432,7840.0,7840.0
4317 Haven Point Ave Las Vegas NV 89085,235000,4,0.75,3,1,Single Family Home,2495,4791.0,4791.0
3046 Tarpon Dr Unit 104 Las Vegas NV 89120,87000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1020,1698.0,1698.0
11424 Valentino Ln Las Vegas NV 89138,459000,4,0.75,3,1,Single Family Home,2538,9583.0,9583.0
3125 N Buffalo Dr Unit 1154 Las Vegas NV 89128,87400,2,0.5,1,0,Condo/Townhome/Row Home/Co-Op,921,1916.0,1916.0
1300 Eaton Dr Las Vegas NV 89102,389000,3,0.666666666667,2,1,Single Family Home,3243,0.23,10019.0
1867 Tremolite Ave Las Vegas NV 89123,304900,4,0.5,2,1,Single Family Home,2400,7840.0,7840.0
7262 Dicentra Rd Las Vegas NV 89113,180000,3,0.666666666667,2,1,Single Family Home,1525,1742.0,1742.0
6356 Dallaswood Ln Las Vegas NV 89156,139000,3,0.666666666667,2,0,Single Family Home,1423,4791.0,4791.0
3915 Legend Hills St Unit 202 Las Vegas NV 89129,150000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1232,,
3504 Desert Cliff St Unit 101 Las Vegas NV 89129,144000,3,0.666666666667,2,0,Condo/Townhome/Row Home/Co-Op,1223,,
10150 Cedar Key Ave Unit 204 Las Vegas NV 89129,135000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1110,,
3915 Legend Hills St Unit 201 Las Vegas NV 89129,135000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1110,,
3925 Legend Hills St Unit 101 Las Vegas NV 89129,125000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1024,1045.0,1045.0
3385 Narod St Las Vegas NV 89121,92000,2,1.0,2,1,Condo/Townhome/Row Home/Co-Op,1396,1742.0,1742.0
3540 Cactus Shadow St Unit 203 Las Vegas NV 89129,146000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1242,,
1601 Sussex St Unit 201 Las Vegas NV 89144,145000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1046,,
3460 Cactus Shadow St Unit 103 Las Vegas NV 89129,124000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1054,,
3320 Cactus Shadow St Unit 102 Las Vegas NV 89129,146000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1242,,
3500 Cactus Shadow St Unit 204 Las Vegas NV 89129,144000,3,0.666666666667,2,0,Condo/Townhome/Row Home/Co-Op,1223,,
3515 Cactus Shadow St Unit 101 Las Vegas NV 89129,144000,3,0.666666666667,2,0,Condo/Townhome/Row Home/Co-Op,1223,,
7049 Knob Creek St Unit 101 Las Vegas NV 89149,120000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1183,1306.0,1306.0
5172 Briar Meadow Way Las Vegas NV 89118,95000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1016,1306.0,1306.0
4361 Sanderling Cir Unit 38 Las Vegas NV 89103,69000,1,1.0,1,0,Condo/Townhome/Row Home/Co-Op,684,,
8708 Deering Bay Dr Las Vegas NV 89131,160000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1493,5662.0,5662.0
4845 Bedrock Cove Ct Las Vegas NV 89131,110000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,999,2613.0,2613.0
9124 Bushy Tail Ave Unit 101 Las Vegas NV 89149,120000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1183,1306.0,1306.0
9068 Bushy Tail Ave Unit 101 Las Vegas NV 89149,120000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1183,1306.0,1306.0
7112 Bear Paw Creek St Unit 101 Las Vegas NV 89149,120000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1183,1306.0,1306.0
Las Vegas NV 89108,170000,4,0.5,2,0,Single Family Home,1529,7405.0,7405.0
3813 Winter Whitetail St Las Vegas NV 89122,169900,3,0.666666666667,2,1,Single Family Home,1859,5227.0,5227.0
7332 Stoney Shore Dr Las Vegas NV 89128,155100,3,0.666666666667,2,1,Single Family Home,1481,3920.0,3920.0
6612 Fallona Ave Las Vegas NV 89156,147500,4,0.5,2,0,Single Family Home,1273,4356.0,4356.0
9647 Meridian Park Ave Las Vegas NV 89147,209000,3,0.666666666667,2,1,Single Family Home,1951,5227.0,5227.0
Las Vegas NV 89103,85000,2,0.5,1,1,Condo/Townhome/Row Home/Co-Op,968,,
7998 Sky Birch Ct Las Vegas NV 89147,180000,4,0.5,2,1,Single Family Home,1916,5227.0,5227.0
Las Vegas NV 89145,136000,2,1.0,2,0,Single Family Home,1184,4791.0,4791.0
Las Vegas NV 89104,119500,2,1.0,2,0,Single Family Home,1164,6098.0,6098.0
Las Vegas NV 89119,65000,2,0.5,1,0,Condo/Townhome/Row Home/Co-Op,980,,
5710 E Tropicana Ave Unit 2186 Las Vegas NV 89122,69900,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1029,1045.0,1045.0
7800 Idle Spring Ct Las Vegas NV 89131,149990,3,0.666666666667,2,1,Single Family Home,1343,4356.0,4356.0
6600 Lombard Dr Las Vegas NV 89108,118000,2,1.0,2,0,Single Family Home,1129,4356.0,4356.0
2300 E Silverado Ranch Blvd Unit 1108 Las Vegas NV 89183,89999,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,960,958.0,958.0
3608 Lisandro St Unit 204 Las Vegas NV 89108,87500,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1056,,
39 E Agate Ave Unit 202 Las Vegas NV 89123,185000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1155,,
Las Vegas NV 89119,180000,3,0.666666666667,2,0,Single Family Home,1766,6969.0,6969.0
5243 Fog Run Ct Las Vegas NV 89031,140000,3,0.666666666667,2,0,Single Family Home,1433,6098.0,6098.0
384 Highland Hills Ct Las Vegas NV 89148,639000,3,0.666666666667,2,2,Single Family Home,2908,7840.0,7840.0
2873 Dalcross Pl Las Vegas NV 89044,439888,3,0.666666666667,2,1,Single Family Home,2661,0.32,13939.0
2686 Kinghorn Pl Henderson NV 89044,409900,4,0.75,3,1,Single Family Home,3022,5227.0,5227.0
3379 Dakota Way Las Vegas NV 89169,399900,4,0.75,3,0,Single Family Home,4433,0.36,15682.0
8616 Crest Hill Ave Las Vegas NV 89145,329000,3,0.666666666667,2,0,Single Family Home,2105,9147.0,9147.0
4008 Wake Forest Dr Las Vegas NV 89129,299999,3,0.666666666667,2,0,Single Family Home,1870,6969.0,6969.0
5591 Tunis Ave Las Vegas NV 89122,89900,3,0.666666666667,2,0,Single Family Home,1112,6098.0,6098.0
5751 E Hacienda Ave Unit 156 Las Vegas NV 89122,65000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,896,2090.0,2090.0
Las Vegas NV 89139,135000,2,1.0,2,1,Single Family Home,980,2178.0,2178.0
805 Windhook St Las Vegas NV 89144,214900,3,0.666666666667,2,1,Single Family Home,1671,3920.0,3920.0
8250 N Grand Canyon Dr Unit 1118 Las Vegas NV 89166,77880,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1094,,
8120 Tilkuni Dr Las Vegas NV 89166,180000,3,0.666666666667,2,1,Single Family Home,1854,3049.0,3049.0
9753 Villa Lorena Ave Las Vegas NV 89147,159900,3,0.666666666667,2,1,Single Family Home,1516,2178.0,2178.0
